id,ПП/ДБ,ГЕРБ-СДС,ВЪЗР,БСП,не подкрепям никого,ИТН,БВ,ЛЕВИЦАТА,ДПС,КОД,АТАКА (к.),ЗАЕДНО,НДСВ,ГЛАС НАРОДЕН,ВЪН ОТ ЕС,НП ИСИ,МИР,БСДД,ЕВРОЛЕВИЦА,БНО,БНС-НД,СПБП,независими,total,eligible_voters,активност
234602014,0.4576271186440678,0.24213075060532688,0.10411622276029056,0.05811138014527845,0.03389830508474576,0.01694915254237288,0.014527845036319613,0.0387409200968523,0.004842615012106538,0.009685230024213076,0.002421307506053269,0.002421307506053269,0.002421307506053269,0.002421307506053269,0.009685230024213076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,758,0.5448548812664907
234602015,0.44686648501362397,0.20708446866485014,0.11444141689373297,0.03814713896457766,0.05722070844686648,0.0326975476839237,0.02997275204359673,0.02997275204359673,0.0027247956403269754,0.005449591280653951,0.0,0.005449591280653951,0.0027247956403269754,0.010899182561307902,0.005449591280653951,0.0,0.0,0.0,0.0027247956403269754,0.005449591280653951,0.0027247956403269754,0.0,0.0,367.0,706,0.5198300283286119
234602016,0.40825688073394495,0.24770642201834864,0.09174311926605505,0.08944954128440367,0.05045871559633028,0.03211009174311927,0.03669724770642202,0.020642201834862386,0.0022935779816513763,0.0045871559633027525,0.0,0.0022935779816513763,0.0022935779816513763,0.0022935779816513763,0.0022935779816513763,0.0022935779816513763,0.0,0.0045871559633027525,0.0,0.0,0.0,0.0,0.0,436.0,780,0.558974358974359
234602017,0.42788461538461536,0.27884615384615385,0.09375,0.0625,0.03365384615384615,0.016826923076923076,0.028846153846153848,0.026442307692307692,0.002403846153846154,0.009615384615384616,0.009615384615384616,0.0,0.002403846153846154,0.002403846153846154,0.002403846153846154,0.0,0.002403846153846154,0.0,0.0,0.0,0.0,0.0,0.0,416.0,778,0.5347043701799485
234602018,0.44509803921568625,0.20392156862745098,0.13529411764705881,0.07058823529411765,0.03725490196078431,0.0196078431372549,0.0196078431372549,0.03137254901960784,0.01764705882352941,0.011764705882352941,0.0,0.0,0.00196078431372549,0.0,0.00196078431372549,0.0,0.00196078431372549,0.0,0.00196078431372549,0.0,0.0,0.0,0.0,510.0,917,0.5561613958560524
234602019,0.35308056872037913,0.3056872037914692,0.14218009478672985,0.04976303317535545,0.061611374407582936,0.018957345971563982,0.026066350710900472,0.026066350710900472,0.004739336492890996,0.002369668246445498,0.0,0.0,0.0,0.0,0.002369668246445498,0.002369668246445498,0.002369668246445498,0.0,0.0,0.0,0.002369668246445498,0.0,0.0,422.0,771,0.5473411154345007
234602020,0.493801652892562,0.17768595041322313,0.1012396694214876,0.05785123966942149,0.045454545454545456,0.04132231404958678,0.022727272727272728,0.028925619834710745,0.008264462809917356,0.008264462809917356,0.002066115702479339,0.002066115702479339,0.002066115702479339,0.002066115702479339,0.002066115702479339,0.0,0.002066115702479339,0.0,0.002066115702479339,0.0,0.0,0.0,0.0,484.0,905,0.5348066298342542
234602021,0.36585365853658536,0.26097560975609757,0.12682926829268293,0.1048780487804878,0.036585365853658534,0.03414634146341464,0.00975609756097561,0.03170731707317073,0.0024390243902439024,0.0024390243902439024,0.007317073170731708,0.007317073170731708,0.0,0.0,0.0,0.0,0.0,0.004878048780487805,0.0024390243902439024,0.0,0.0024390243902439024,0.0,0.0,410.0,728,0.5631868131868132
234602022,0.45083932853717024,0.2158273381294964,0.11990407673860912,0.0671462829736211,0.026378896882494004,0.016786570743405275,0.026378896882494004,0.026378896882494004,0.004796163069544364,0.007194244604316547,0.011990407673860911,0.002398081534772182,0.002398081534772182,0.0,0.002398081534772182,0.0,0.002398081534772182,0.0,0.0,0.004796163069544364,0.009592326139088728,0.002398081534772182,0.0,417.0,751,0.5552596537949401
234602023,0.4097560975609756,0.25121951219512195,0.1,0.05609756097560976,0.04390243902439024,0.036585365853658534,0.01951219512195122,0.046341463414634146,0.007317073170731708,0.004878048780487805,0.004878048780487805,0.0024390243902439024,0.007317073170731708,0.00975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,827,0.4957678355501814
234602024,0.41909814323607425,0.21750663129973474,0.11936339522546419,0.05305039787798409,0.03183023872679045,0.03183023872679045,0.034482758620689655,0.05305039787798409,0.007957559681697613,0.007957559681697613,0.005305039787798408,0.010610079575596816,0.002652519893899204,0.0,0.002652519893899204,0.0,0.002652519893899204,0.0,0.0,0.0,0.0,0.0,0.0,377.0,734,0.5136239782016349
